time,equity,benchmark_equity,cash,position,close
2026-07-16 08:00:00+00:00,9985.005,10212.1659429394,9985.005,0.0,64132.3
2026-07-16 09:00:00+00:00,9985.005,10205.509881385162,9985.005,0.0,64090.5
2026-07-16 10:00:00+00:00,9985.005,10226.608641096562,9985.005,0.0,64223.0
2026-07-16 11:00:00+00:00,9985.005,10231.688267019534,9985.005,0.0,64254.9
2026-07-16 12:00:00+00:00,9985.005,10186.019404489498,9985.005,0.0,63968.1
2026-07-16 13:00:00+00:00,9985.005,10251.322056245312,9985.005,0.0,64378.2
2026-07-16 14:00:00+00:00,9985.005,10277.675601394269,9985.005,0.0,64543.7
2026-07-16 15:00:00+00:00,9986.467408453296,10303.137425378065,8485.75649925,0.023193623062755346,64703.6
2026-07-16 16:00:00+00:00,9984.219408329369,10268.296605567843,9984.219408329369,0.0,64484.8
2026-07-16 17:00:00+00:00,9984.219408329369,10203.296502064493,9984.219408329369,0.0,64076.6
2026-07-16 18:00:00+00:00,9984.219408329369,10230.54176837861,9984.219408329369,0.0,64247.7
2026-07-16 19:00:00+00:00,9984.219408329369,10234.984450612183,9984.219408329369,0.0,64275.6
2026-07-16 20:00:00+00:00,9984.219408329369,10210.987597114008,9984.219408329369,0.0,64124.9
2026-07-16 21:00:00+00:00,9984.219408329369,10217.56404070707,9984.219408329369,0.0,64166.2
2026-07-16 22:00:00+00:00,9984.219408329369,10186.210487596318,9984.219408329369,0.0,63969.3
2026-07-16 23:00:00+00:00,9984.219408329369,10164.156312350817,9984.219408329369,0.0,63830.8
2026-07-17 00:00:00+00:00,9984.219408329369,10173.248683517011,9984.219408329369,0.0,63887.9
2026-07-17 01:00:00+00:00,9984.219408329369,10118.917386811125,9984.219408329369,0.0,63546.7
2026-07-17 02:00:00+00:00,9984.219408329369,10109.713550499284,9984.219408329369,0.0,63488.9
2026-07-17 03:00:00+00:00,9984.219408329369,10123.582999335986,9984.219408329369,0.0,63576.0
2026-07-17 04:00:00+00:00,9984.219408329369,10109.729474091519,9984.219408329369,0.0,63489.0
2026-07-17 05:00:00+00:00,9984.219408329369,10007.117845729053,9984.219408329369,0.0,62844.6
2026-07-17 06:00:00+00:00,9984.219408329369,10024.984116216745,9984.219408329369,0.0,62956.8
2026-07-17 07:00:00+00:00,9984.219408329369,10004.522300194745,9984.219408329369,0.0,62828.3
2026-07-17 08:00:00+00:00,9984.219408329369,10014.856711555272,9984.219408329369,0.0,62893.2
2026-07-17 09:00:00+00:00,9984.219408329369,10031.640177770983,9984.219408329369,0.0,62998.6
2026-07-17 10:00:00+00:00,9984.219408329369,10060.668886415424,9984.219408329369,0.0,63180.9
2026-07-17 11:00:00+00:00,9984.219408329369,10079.203947776987,9984.219408329369,0.0,63297.3
2026-07-17 12:00:00+00:00,9984.219408329369,10046.656125248606,9984.219408329369,0.0,63092.9
2026-07-17 13:00:00+00:00,9984.219408329369,10056.496905249849,9984.219408329369,0.0,63154.7
2026-07-17 14:00:00+00:00,9984.219408329369,10059.856783211439,9984.219408329369,0.0,63175.8
2026-07-17 15:00:00+00:00,9984.219408329369,10104.777236906428,9984.219408329369,0.0,63457.9
2026-07-17 16:00:00+00:00,9984.219408329369,10125.891920210064,9984.219408329369,0.0,63590.5
2026-07-17 17:00:00+00:00,9984.219408329369,10199.618152258205,9984.219408329369,0.0,64053.5
2026-07-17 18:00:00+00:00,9984.219408329369,10232.261516339993,9984.219408329369,0.0,64258.5
2026-07-17 19:00:00+00:00,9984.219408329369,10217.08633294002,9984.219408329369,0.0,64163.2
2026-07-17 20:00:00+00:00,9984.219408329369,10210.207341094492,9984.219408329369,0.0,64120.0
2026-07-17 21:00:00+00:00,9984.219408329369,10208.48759313311,9984.219408329369,0.0,64109.2
2026-07-17 22:00:00+00:00,9984.219408329369,10188.37609614028,9984.219408329369,0.0,63982.9
2026-07-17 23:00:00+00:00,9984.219408329369,10181.114938081111,9984.219408329369,0.0,63937.3
2026-07-18 00:00:00+00:00,9984.219408329369,10176.06715934261,9984.219408329369,0.0,63905.6
2026-07-18 01:00:00+00:00,9984.219408329369,10184.904753033046,9984.219408329369,0.0,63961.1
2026-07-18 02:00:00+00:00,9984.219408329369,10185.382460800096,9984.219408329369,0.0,63964.1
2026-07-18 03:00:00+00:00,9984.219408329369,10194.267825267238,9984.219408329369,0.0,64019.9
2026-07-18 04:00:00+00:00,9984.219408329369,10186.799660509014,9984.219408329369,0.0,63973.0
2026-07-18 05:00:00+00:00,9984.219408329369,10186.067175266202,9984.219408329369,0.0,63968.4
2026-07-18 06:00:00+00:00,9984.219408329369,10188.232783810165,9984.219408329369,0.0,63982.0
2026-07-18 07:00:00+00:00,9984.219408329369,10191.720050509635,9984.219408329369,0.0,64003.9
2026-07-18 08:00:00+00:00,9984.219408329369,10191.083106820233,9984.219408329369,0.0,63999.9
2026-07-18 09:00:00+00:00,9984.219408329369,10189.363358858851,9984.219408329369,0.0,63989.1
2026-07-18 10:00:00+00:00,9984.219408329369,10192.261452645625,9984.219408329369,0.0,64007.3
2026-07-18 11:00:00+00:00,9984.219408329369,10200.923886821474,9984.219408329369,0.0,64061.7
2026-07-18 12:00:00+00:00,9984.219408329369,10225.876155853752,9984.219408329369,0.0,64218.4
2026-07-18 13:00:00+00:00,9984.219408329369,10208.86975934675,9984.219408329369,0.0,64111.6
2026-07-18 14:00:00+00:00,9984.219408329369,10211.465304881058,9984.219408329369,0.0,64127.9
2026-07-18 15:00:00+00:00,9984.219408329369,10210.271035463433,9984.219408329369,0.0,64120.4
2026-07-18 16:00:00+00:00,9984.219408329369,10240.573631486674,9984.219408329369,0.0,64310.7
2026-07-18 17:00:00+00:00,9984.219408329369,10268.885778480539,9984.219408329369,0.0,64488.5
2026-07-18 18:00:00+00:00,9984.219408329369,10272.946294500469,9984.219408329369,0.0,64514.0
2026-07-18 19:00:00+00:00,9984.219408329369,10280.494077219868,9984.219408329369,0.0,64561.4
2026-07-18 20:00:00+00:00,9984.219408329369,10302.89857149454,9984.219408329369,0.0,64702.1
2026-07-18 21:00:00+00:00,9984.219408329369,10308.838071398202,9984.219408329369,0.0,64739.4
2026-07-18 22:00:00+00:00,9982.727986076843,10319.904968001541,6498.5249549327345,0.05376118142946583,64808.9
2026-07-18 23:00:00+00:00,9984.072015612579,10323.885866060296,6498.5249549327345,0.05376118142946583,64833.9
2026-07-19 00:00:00+00:00,9981.760284811113,10317.038721399238,6498.5249549327345,0.05376118142946583,64790.9
2026-07-19 01:00:00+00:00,9980.529153756377,10313.392218777419,6498.5249549327345,0.05376118142946583,64768.0
2026-07-19 02:00:00+00:00,9983.840842532432,10323.20115159419,6498.5249549327345,0.05376118142946583,64829.6
2026-07-19 03:00:00+00:00,9977.604545486614,10304.729784601568,6498.5249549327345,0.05376118142946583,64713.6
2026-07-19 04:00:00+00:00,9978.190542364195,10306.465456155185,6498.5249549327345,0.05376118142946583,64724.5
2026-07-19 05:00:00+00:00,9978.335697554056,10306.895393145529,6498.5249549327345,0.05376118142946583,64727.2
2026-07-19 06:00:00+00:00,9977.894855866334,10305.58965858226,6498.5249549327345,0.05376118142946583,64719.0
2026-07-19 07:00:00+00:00,9977.690563376902,10304.984562077327,6498.5249549327345,0.05376118142946583,64715.2
2026-07-19 08:00:00+00:00,9977.609921604757,10304.745708193803,6498.5249549327345,0.05376118142946583,64713.7
2026-07-19 09:00:00+00:00,9966.949079327294,10273.16922479176,6498.5249549327345,0.05376118142946583,64515.4
2026-07-19 10:00:00+00:00,9971.190836542079,10285.73293906519,6498.5249549327345,0.05376118142946583,64594.3
2026-07-19 11:00:00+00:00,9964.051351648246,10264.586408577083,6498.5249549327345,0.05376118142946583,64461.5
2026-07-19 12:00:00+00:00,9962.89011012937,10261.14691265432,6498.5249549327345,0.05376118142946583,64439.9
2026-07-19 13:00:00+00:00,9965.094318567979,10267.675585470677,6498.5249549327345,0.05376118142946583,64480.9
2026-07-19 14:00:00+00:00,9971.131699242507,10285.557779550603,6498.5249549327345,0.05376118142946583,64593.2
2026-07-19 15:00:00+00:00,9970.36829046621,10283.29662945323,6498.5249549327345,0.05376118142946583,64579.0
2026-07-19 16:00:00+00:00,9968.373750635175,10277.388976734039,6498.5249549327345,0.05376118142946583,64541.9
2026-07-19 17:00:00+00:00,9969.018884812329,10279.299807802241,6498.5249549327345,0.05376118142946583,64553.9
2026-07-19 18:00:00+00:00,9962.175086416359,10259.029074887061,6498.5249549327345,0.05376118142946583,64426.6
2026-07-19 19:00:00+00:00,9964.223387428821,10265.095963528604,6498.5249549327345,0.05376118142946583,64464.7
2026-07-19 20:00:00+00:00,9968.38450287146,10277.420823918508,6498.5249549327345,0.05376118142946583,64542.1
2026-07-19 21:00:00+00:00,9961.933161099925,10258.312513236486,6498.5249549327345,0.05376118142946583,64422.1
2026-07-19 22:00:00+00:00,9975.921820507872,10299.745700232006,6498.5249549327345,0.05376118142946583,64682.3
2026-07-19 23:00:00+00:00,9978.523861689058,10307.452718873756,6498.5249549327345,0.05376118142946583,64730.7
2026-07-20 00:00:00+00:00,9969.465102618193,10280.621465957747,6498.5249549327345,0.05376118142946583,64562.2
2026-07-20 01:00:00+00:00,9973.411173335116,10292.309382658252,6498.5249549327345,0.05376118142946583,64635.6
2026-07-20 02:00:00+00:00,9984.088143967008,10323.933636837,6498.5249549327345,0.05376118142946583,64834.2
2026-07-20 03:00:00+00:00,9986.249343460473,10330.334920915479,6498.5249549327345,0.05376118142946583,64874.4
2026-07-20 04:00:00+00:00,9968.62105206975,10278.12146197685,6498.5249549327345,0.05376118142946583,64546.5
2026-07-20 05:00:00+00:00,9946.363922957951,10212.19779012387,6498.5249549327345,0.05376118142946583,64132.5
2026-07-20 06:00:00+00:00,9932.891303140415,10178.694552061388,5522.771432949585,0.06899209929258943,63922.1
2026-07-20 07:00:00+00:00,9957.280010240345,10234.984450612183,5522.771432949585,0.06899209929258943,64275.6
2026-07-20 08:00:00+00:00,9942.108647605906,10199.968471287373,5522.771432949585,0.06899209929258943,64055.7
2026-07-20 09:00:00+00:00,9952.319478301208,10223.535387795202,5522.771432949585,0.06899209929258943,64203.7
2026-07-20 10:00:00+00:00,9959.487757417708,10240.080000127387,5522.771432949585,0.06899209929258943,64307.6
2026-07-20 11:00:00+00:00,10007.664940353723,10351.27444470453,5522.771432949585,0.06899209929258943,65005.9
2026-07-20 12:00:00+00:00,9983.083055375773,10294.538685571155,5522.771432949585,0.06899209929258943,64649.6
2026-07-20 13:00:00+00:00,9962.233642969553,10246.417589836927,5522.771432949585,0.06899209929258943,64347.4
2026-07-20 14:00:00+00:00,9967.67022039381,10258.96538051812,5522.771432949585,0.06899209929258943,64426.2
2026-07-20 15:00:00+00:00,10048.556557604443,10445.653575881492,5522.771432949585,0.06899209929258943,65598.6
2026-07-20 16:00:00+00:00,10042.209284469523,10431.003871025272,5522.771432949585,0.06899209929258943,65506.6
2026-07-20 17:00:00+00:00,10048.046016069675,10444.475230056098,5522.771432949585,0.06899209929258943,65591.2
2026-07-20 18:00:00+00:00,10024.18164892437,10389.395524515166,5522.771432949585,0.06899209929258943,65245.3
2026-07-20 19:00:00+00:00,10017.082361907163,10373.010148105332,5522.771432949585,0.06899209929258943,65142.4
2026-07-20 20:00:00+00:00,10033.005738423892,10409.761798983756,5522.771432949585,0.06899209929258943,65373.2
2026-07-20 21:00:00+00:00,10027.562261789706,10397.198084710326,5522.771432949585,0.06899209929258943,65294.3
2026-07-20 22:00:00+00:00,10017.586004231998,10374.172570338487,5522.771432949585,0.06899209929258943,65149.7
2026-07-20 23:00:00+00:00,10025.154437524396,10391.640751020304,5522.771432949585,0.06899209929258943,65259.4
2026-07-21 00:00:00+00:00,10046.24532227814,10440.31917248276,5522.771432949585,0.06899209929258943,65565.1
2026-07-21 01:00:00+00:00,10023.684905809463,10388.249025874244,5522.771432949585,0.06899209929258943,65238.1
2026-07-21 02:00:00+00:00,10036.255266300574,10417.261810926451,5522.771432949585,0.06899209929258943,65420.3
2026-07-21 03:00:00+00:00,10047.066328259722,10442.214079958725,5522.771432949585,0.06899209929258943,65577.0
2026-07-21 04:00:00+00:00,10043.333855687993,10433.59941655958,5522.771432949585,0.06899209929258943,65522.9
2026-07-21 05:00:00+00:00,10059.153744055784,10470.11221355448,5522.771432949585,0.06899209929258943,65752.2
2026-07-21 06:00:00+00:00,10070.875501725593,10497.166396761779,5522.771432949585,0.06899209929258943,65922.1
2026-07-21 07:00:00+00:00,10089.103214358696,10539.2365274467,5522.771432949585,0.06899209929258943,66186.3
2026-07-21 08:00:00+00:00,10090.82854218503,10545.844818224234,4215.90148664307,0.08870786973962536,66227.8
2026-07-21 09:00:00+00:00,10096.017952564798,10555.16011968172,4215.90148664307,0.08870786973962536,66286.3
2026-07-21 10:00:00+00:00,10087.156036377808,10539.252451038934,4215.90148664307,0.08870786973962536,66186.4
2026-07-21 11:00:00+00:00,10101.579935997474,10565.144212013076,4215.90148664307,0.08870786973962536,66349.0
2026-07-21 12:00:00+00:00,10120.057785264236,10598.313054638622,4215.90148664307,0.08870786973962536,66557.3
2026-07-21 13:00:00+00:00,10139.875123364069,10633.886359691654,4215.90148664307,0.08870786973962536,66780.7
2026-07-21 14:00:00+00:00,10145.108887678707,10643.281279110317,4215.90148664307,0.08870786973962536,66839.7
2026-07-21 15:00:00+00:00,10130.70272963299,10617.421365320646,4215.90148664307,0.08870786973962536,66677.3
2026-07-21 16:00:00+00:00,10118.74490879209,10595.95636298784,4215.90148664307,0.08870786973962536,66542.5
2026-07-21 17:00:00+00:00,10090.092266866191,10544.523160068726,4215.90148664307,0.08870786973962536,66219.5
2026-07-21 18:00:00+00:00,10099.184823514503,10560.84484210962,4215.90148664307,0.08870786973962536,66322.0
2026-07-21 19:00:00+00:00,10110.113633066423,10580.462707743165,4215.90148664307,0.08870786973962536,66445.2
2026-07-21 20:00:00+00:00,10106.831441886057,10574.570978616208,4215.90148664307,0.08870786973962536,66408.2
2026-07-21 21:00:00+00:00,10104.622615929542,10570.606004149688,4215.90148664307,0.08870786973962536,66383.3
2026-07-21 22:00:00+00:00,10098.209036947366,10559.093246963768,4215.90148664307,0.08870786973962536,66311.0
2026-07-21 23:00:00+00:00,10120.678740352414,10599.427706095074,4215.90148664307,0.08870786973962536,66564.3
2026-07-22 00:00:00+00:00,10126.728617068657,10610.287595999356,4215.90148664307,0.08870786973962536,66632.5
2026-07-22 01:00:00+00:00,10110.042666770632,10580.335319005284,4215.90148664307,0.08870786973962536,66444.4
2026-07-22 02:00:00+00:00,10098.794508887648,10560.144204051281,4215.90148664307,0.08870786973962536,66317.6
2026-07-22 03:00:00+00:00,10090.074525292242,10544.491312884256,4215.90148664307,0.08870786973962536,66219.3
2026-07-22 04:00:00+00:00,10105.101638426135,10571.465878130379,4215.90148664307,0.08870786973962536,66388.7
2026-07-22 05:00:00+00:00,10068.828990489603,10506.354309481385,4215.90148664307,0.08870786973962536,65979.8
2026-07-22 06:00:00+00:00,10065.094389173564,10499.65047715044,4215.90148664307,0.08870786973962536,65937.7
2026-07-22 07:00:00+00:00,10056.835686500806,10484.82561277964,4215.90148664307,0.08870786973962536,65844.6
2026-07-22 08:00:00+00:00,10069.512041086598,10507.580426083481,4215.90148664307,0.08870786973962536,65987.5
2026-07-22 09:00:00+00:00,10064.45569251144,10498.50397850952,4215.90148664307,0.08870786973962536,65930.5
2026-07-22 10:00:00+00:00,10074.86999641887,10517.198275793431,4215.90148664307,0.08870786973962536,66047.9
2026-07-22 11:00:00+00:00,10072.173277178787,10512.357503753987,4215.90148664307,0.08870786973962536,66017.5
2026-07-22 12:00:00+00:00,10038.881213665505,10452.596262095958,4215.90148664307,0.08870786973962536,65642.2
2026-07-22 13:00:00+00:00,10067.081445455733,10503.217361811086,4215.90148664307,0.08870786973962536,65960.1
2026-07-22 14:00:00+00:00,10052.843832362523,10477.65999627388,4215.90148664307,0.08870786973962536,65799.6
2026-07-22 15:00:00+00:00,10074.435327857147,10516.418019773917,4215.90148664307,0.08870786973962536,66043.0
2026-07-22 16:00:00+00:00,10091.289823107676,10546.672845020454,4215.90148664307,0.08870786973962536,66233.0
2026-07-22 17:00:00+00:00,10073.574861520672,10514.87343132712,4215.90148664307,0.08870786973962536,66033.3
2026-07-22 18:00:00+00:00,10061.350917070551,10492.930721227263,4215.90148664307,0.08870786973962536,65895.5
2026-07-22 19:00:00+00:00,10064.14521496735,10497.946652781295,4215.90148664307,0.08870786973962536,65927.0
2026-07-22 20:00:00+00:00,10063.85247899721,10497.421174237537,4215.90148664307,0.08870786973962536,65923.7
2026-07-22 21:00:00+00:00,10076.830440340116,10520.717389677371,4215.90148664307,0.08870786973962536,66070.0
2026-07-22 22:00:00+00:00,10071.535704263519,10517.198275793431,7142.051449375619,0.04435393486981268,66047.9
2026-07-22 23:00:00+00:00,10074.458628571441,10527.69192307631,7142.051449375619,0.04435393486981268,66113.8
2026-07-23 00:00:00+00:00,10072.436089141378,10520.430765017141,7142.051449375619,0.04435393486981268,66068.2
2026-07-23 01:00:00+00:00,10061.556068917813,10481.370193264638,7142.051449375619,0.04435393486981268,65822.9
2026-07-23 02:00:00+00:00,10060.873018320817,10478.917960060446,7142.051449375619,0.04435393486981268,65807.5
2026-07-23 03:00:00+00:00,10054.543711814895,10456.194993941073,7142.051449375619,0.04435393486981268,65664.8
2026-07-23 04:00:00+00:00,10052.47681844996,10448.774599959554,7142.051449375619,0.04435393486981268,65618.2
2026-07-23 05:00:00+00:00,10055.710220301971,10460.382898698885,7142.051449375619,0.04435393486981268,65691.1
2026-07-23 06:00:00+00:00,10060.136743001978,10476.274643749432,7142.051449375619,0.04435393486981268,65790.9
2026-07-23 07:00:00+00:00,10044.732621421692,10420.97200791721,7142.051449375619,0.04435393486981268,65443.6
2026-07-23 08:00:00+00:00,10053.048984209781,10450.828743357872,7142.051449375619,0.04435393486981268,65631.1
2026-07-23 09:00:00+00:00,10053.15543365347,10451.210909571511,7142.051449375619,0.04435393486981268,65633.5
2026-07-23 10:00:00+00:00,10057.777113666903,10467.8032926804,7142.051449375619,0.04435393486981268,65737.7
2026-07-23 11:00:00+00:00,10049.691391340137,10438.77458403596,7142.051449375619,0.04435393486981268,65555.4
2026-07-23 12:00:00+00:00,10032.326825838605,10376.43372043586,7142.051449375619,0.04435393486981268,65163.9
2026-07-23 13:00:00+00:00,10019.894417894597,10331.7998914011,7142.051449375619,0.04435393486981268,64883.6
2026-07-23 14:00:00+00:00,10020.688353328766,10334.65021441117,7142.051449375619,0.04435393486981268,64901.5
2026-07-23 15:00:00+00:00,10023.181044468449,10343.59927324725,7142.051449375619,0.04435393486981268,64957.7
2026-07-23 16:00:00+00:00,10014.05744006573,10310.844444019815,7142.051449375619,0.04435393486981268,64752.0
2026-07-23 17:00:00+00:00,10010.863956755104,10299.379457610601,7142.051449375619,0.04435393486981268,64680.0
2026-07-23 18:00:00+00:00,10019.113788640889,10328.997339167738,7142.051449375619,0.04435393486981268,64866.0
2026-07-23 19:00:00+00:00,10018.11138971283,10325.398607322622,7142.051449375619,0.04435393486981268,64843.4
2026-07-23 20:00:00+00:00,10031.422005567261,10373.185307619917,7142.051449375619,0.04435393486981268,65143.5
2026-07-23 21:00:00+00:00,10032.499806184598,10377.054740533027,7142.051449375619,0.04435393486981268,65167.8
2026-07-23 22:00:00+00:00,10030.87824592798,10380.971944222842,8585.108514124591,0.02217696743490634,65192.4
2026-07-23 23:00:00+00:00,10028.740386267255,10365.621601308281,8585.108514124591,0.02217696743490634,65096.0
2026-07-24 00:00:00+00:00,10025.92391140302,10345.398639169807,8585.108514124591,0.02217696743490634,64969.0
2026-07-24 01:00:00+00:00,10028.3500716404,10362.819049074918,8585.108514124591,0.02217696743490634,65078.4
2026-07-24 02:00:00+00:00,10029.279286575922,10369.491034221392,8585.108514124591,0.02217696743490634,65120.3
2026-07-24 03:00:00+00:00,10036.839414774482,10423.774560150572,8585.108514124591,0.02217696743490634,65461.2
2026-07-24 04:00:00+00:00,10033.590489045268,10400.446497526269,8585.108514124591,0.02217696743490634,65314.7
2026-07-24 05:00:00+00:00,10033.701373882443,10401.24267713802,8585.108514124591,0.02217696743490634,65319.7
2026-07-24 06:00:00+00:00,10037.196463950184,10426.338258500411,8585.108514124591,0.02217696743490634,65477.3
2026-07-24 07:00:00+00:00,10037.717622684904,10430.080302675642,8585.108514124591,0.02217696743490634,65500.8
2026-07-24 08:00:00+00:00,10033.555005897373,10400.191720050509,8585.108514124591,0.02217696743490634,65313.1
2026-07-24 09:00:00+00:00,10029.121830107135,10368.360459172705,8585.108514124591,0.02217696743490634,65113.2
2026-07-24 10:00:00+00:00,10025.48480744781,10342.245767907272,8585.108514124591,0.02217696743490634,64949.2
2026-07-24 11:00:00+00:00,10028.39442557527,10363.13752091962,8585.108514124591,0.02217696743490634,65080.4
2026-07-24 12:00:00+00:00,10021.810083943847,10315.860375573846,8585.108514124591,0.02217696743490634,64783.5
2026-07-24 13:00:00+00:00,10007.8918191817,10215.923910706864,8585.108514124591,0.02217696743490634,64155.9
2026-07-24 14:00:00+00:00,10005.6940817089,10200.14363080196,8585.108514124591,0.02217696743490634,64056.8
2026-07-24 15:00:00+00:00,10006.63438512814,10206.895233909607,8585.108514124591,0.02217696743490634,64099.2
2026-07-24 16:00:00+00:00,10003.53404508074,10184.634051965051,8585.108514124591,0.02217696743490634,63959.4
2026-07-24 17:00:00+00:00,10008.441807974084,10219.872961581148,8585.108514124591,0.02217696743490634,64180.7
2026-07-24 18:00:00+00:00,10010.528660609709,10234.857061874303,8585.108514124591,0.02217696743490634,64274.8
2026-07-24 19:00:00+00:00,10009.435336115168,10227.006730902438,8585.108514124591,0.02217696743490634,64225.5
2026-07-24 20:00:00+00:00,10008.259956841119,10218.567227017877,8585.108514124591,0.02217696743490634,64172.5
2026-07-24 21:00:00+00:00,10007.73436271291,10214.793335658178,8585.108514124591,0.02217696743490634,64148.8
2026-07-24 22:00:00+00:00,10008.164595881148,10217.88251255177,8585.108514124591,0.02217696743490634,64168.2
2026-07-24 23:00:00+00:00,10007.769845860807,10215.048113133938,8585.108514124591,0.02217696743490634,64150.4
2026-07-25 00:00:00+00:00,10006.071090155294,10202.850641481913,8585.108514124591,0.02217696743490634,64073.8
2026-07-25 01:00:00+00:00,10005.946899137658,10201.95892031675,8585.108514124591,0.02217696743490634,64068.2
2026-07-25 02:00:00+00:00,10005.37029798435,10197.818786335647,8585.108514124591,0.02217696743490634,64042.2
2026-07-25 03:00:00+00:00,10006.319472190564,10204.634083812234,8585.108514124591,0.02217696743490634,64085.0
2026-07-25 04:00:00+00:00,10008.42628409688,10219.761496435503,8585.108514124591,0.02217696743490634,64180.0
2026-07-25 05:00:00+00:00,10004.691682780842,10192.94616711173,8585.108514124591,0.02217696743490634,64011.6
2026-07-25 06:00:00+00:00,10004.653981936202,10192.675466043736,8585.108514124591,0.02217696743490634,64009.9
2026-07-25 07:00:00+00:00,10004.66507041992,10192.75508400491,8585.108514124591,0.02217696743490634,64010.4
2026-07-25 08:00:00+00:00,10001.686703693413,10171.369699633278,8585.108514124591,0.02217696743490634,63876.1
2026-07-25 09:00:00+00:00,10004.543097099027,10191.879286431984,8585.108514124591,0.02217696743490634,64004.9
2026-07-25 10:00:00+00:00,10005.911415989762,10201.704142840992,8585.108514124591,0.02217696743490634,64066.6
2026-07-25 11:00:00+00:00,10005.709605586104,10200.255095947605,8585.108514124591,0.02217696743490634,64057.5
2026-07-25 12:00:00+00:00,10007.004740484303,10209.554473812856,8585.108514124591,0.02217696743490634,64115.9
2026-07-25 13:00:00+00:00,10008.364188588062,10219.315635852923,8585.108514124591,0.02217696743490634,64177.2
2026-07-25 14:00:00+00:00,10009.218001834306,10225.446218863404,8585.108514124591,0.02217696743490634,64215.7
2026-07-25 15:00:00+00:00,10008.48394421221,10220.175509833614,8585.108514124591,0.02217696743490634,64182.6
2026-07-25 16:00:00+00:00,10009.16255941572,10225.04812905753,8585.108514124591,0.02217696743490634,64213.2
2026-07-25 17:00:00+00:00,10010.380074927896,10233.790181194556,8585.108514124591,0.02217696743490634,64268.1
2026-07-25 18:00:00+00:00,10013.810851790076,10258.423978382132,8585.108514124591,0.02217696743490634,64422.8
2026-07-25 19:00:00+00:00,10013.247556817229,10254.379385954437,8585.108514124591,0.02217696743490634,64397.4
2026-07-25 20:00:00+00:00,10011.885891016726,10244.602300322134,8585.108514124591,0.02217696743490634,64336.0
2026-07-25 21:00:00+00:00,10012.198586257557,10246.847526827272,8585.108514124591,0.02217696743490634,64350.1
2026-07-25 22:00:00+00:00,10013.582429025495,10256.783848381923,8585.108514124591,0.02217696743490634,64412.5
2026-07-25 23:00:00+00:00,10012.761881230404,10250.892119254966,8585.108514124591,0.02217696743490634,64375.5
2026-07-26 00:00:00+00:00,10015.786819588526,10272.611899063533,8585.108514124591,0.02217696743490634,64511.9
2026-07-26 01:00:00+00:00,10014.935224039025,10266.497239645285,8585.108514124591,0.02217696743490634,64473.5
2026-07-26 02:00:00+00:00,10016.097297132614,10274.841201976436,8585.108514124591,0.02217696743490634,64525.9
2026-07-26 03:00:00+00:00,10016.598496596644,10278.43993382155,8585.108514124591,0.02217696743490634,64548.5
2026-07-26 04:00:00+00:00,10015.7446833504,10272.309350811067,8585.108514124591,0.02217696743490634,64510.0
2026-07-26 05:00:00+00:00,10013.613476779905,10257.006778673214,8585.108514124591,0.02217696743490634,64413.9
2026-07-26 06:00:00+00:00,10014.256608835516,10261.62462042137,8585.108514124591,0.02217696743490634,64442.9
2026-07-26 07:00:00+00:00,10012.670955663922,10250.239251973331,8585.108514124591,0.02217696743490634,64371.4
2026-07-26 08:00:00+00:00,10015.114857475248,10267.787050616322,8585.108514124591,0.02217696743490634,64481.6
2026-07-26 09:00:00+00:00,10016.256971298146,10275.987700617357,8585.108514124591,0.02217696743490634,64533.1
2026-07-26 10:00:00+00:00,10015.902139819187,10273.439925859753,8585.108514124591,0.02217696743490634,64517.1
2026-07-26 11:00:00+00:00,10015.749118743886,10272.341197995538,8585.108514124591,0.02217696743490634,64510.2
2026-07-26 12:00:00+00:00,10014.886434710668,10266.146920616116,8585.108514124591,0.02217696743490634,64471.3
2026-07-26 13:00:00+00:00,10015.99306538567,10274.09279314139,8585.108514124591,0.02217696743490634,64521.2
2026-07-26 14:00:00+00:00,10020.379669544294,10305.58965858226,8585.108514124591,0.02217696743490634,64719.0
2026-07-26 15:00:00+00:00,10021.58387887601,10314.236169165875,8585.108514124591,0.02217696743490634,64773.3
2026-07-26 16:00:00+00:00,10020.725630236278,10308.073738970921,8585.108514124591,0.02217696743490634,64734.6
2026-07-26 17:00:00+00:00,10019.840769235627,10301.720225669149,8585.108514124591,0.02217696743490634,64694.7
2026-07-26 18:00:00+00:00,10020.876433614836,10309.156543242903,8585.108514124591,0.02217696743490634,64741.4
2026-07-26 19:00:00+00:00,10020.098022057871,10303.56736236841,8585.108514124591,0.02217696743490634,64706.3
2026-07-26 20:00:00+00:00,10019.015786047048,10295.796649357722,8585.108514124591,0.02217696743490634,64657.5
2026-07-26 21:00:00+00:00,10023.448961837286,10327.627910235526,8585.108514124591,0.02217696743490634,64857.4
2026-07-26 22:00:00+00:00,10047.757051304252,10415.717222479652,6869.280308363497,0.04859268593990508,65410.6
2026-07-26 23:00:00+00:00,10047.586976903462,10415.159896751427,6869.280308363497,0.04859268593990508,65407.1
2026-07-27 00:00:00+00:00,10034.413499745155,10371.99103820229,6869.280308363497,0.04859268593990508,65136.0
2026-07-27 01:00:00+00:00,10037.70808385188,10382.787233737634,6869.280308363497,0.04859268593990508,65203.8
2026-07-27 02:00:00+00:00,10036.614748418233,10379.204425484753,6869.280308363497,0.04859268593990508,65181.3
